"issueKey","title","status","expectedStatus","durationMs","retries","error","attachments"
"ORI-667","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-667 - CT-FILT-01 [R216]: RG_BSN_FILT_01 / CA-B01-B03 - Champ 'Rechercher un besoin' : criteres couverts et insensibilite casse/accents","passed","passed","43810","0","","CT-FILT-01-evidence.png"
"ORI-667","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-667 - CT-FILT-02 [R217]: RG_BSN_FILT_02 / CA-B02 - Filtre 'Statut' (cases a cocher multi-selection) et valeur par defaut 'Tous'","passed","passed","1936","0","","CT-FILT-02-evidence.png"
"ORI-667","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-667 - CT-FILT-03 [R218]: RG_BSN_FILT_04 / CA-B04 - Application cumulative des criteres (logique ET)","passed","passed","12005","0","","CT-FILT-03-evidence.png"
"ORI-667","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-667 - CT-FILT-04 [R219]: RG_BSN_FILT_03 / CA-B05 - Reinitialiser les filtres (retour valeurs par defaut + tri par defaut)","passed","passed","1925","0","","CT-FILT-04-evidence.png"
"ORI-667","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-667 - CT-FILT-05 [R220]: RG_BSN_FILT_02 - Etat vide filtre (aucun besoin ne correspond)","passed","passed","16557","0","","CT-FILT-05-evidence.png"
"ORI-667","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-667 - CT-FILT-06 [R221]: Application immediate du filtrage (sans bouton) et coherence avec le tableau","passed","passed","17197","0","","CT-FILT-06-evidence.png"
"ORI-995","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-995 - CT-ABD-01 [R223]: Disponibilite de l'action Abandonner selon le statut et les devis associes","passed","passed","1976","0","","CT-ABD-01-evidence.png"
"ORI-995","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-995 - CT-ABD-02 [R224]: RG_BSN_ABAND_MOTIF_01 / CA-01 - Abandon avec un motif standard (different de 'Autre')","passed","passed","3134","0","","CT-ABD-02-evidence.png"
"ORI-995","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-995 - CT-ABD-03 [R225]: RG_BSN_ABAND_COMM_01 / CA-02 - Motif 'Autre' : champ Commentaire affiche et obligatoire","passed","passed","3204","0","","CT-ABD-03-evidence.png"
"ORI-995","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-995 - CT-ABD-04 [R226]: RG_BSN_ABAND_MOTIF_01 - Motif d'abandon obligatoire (blocage si absent)","passed","passed","3211","0","","CT-ABD-04-evidence.png"
"ORI-995","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-995 - CT-ABD-05 [R227]: RG_BSN_ABAND_RET_01 / CA-03 - Annulation de la procedure d'abandon (bouton Retour)","passed","passed","3186","0","","CT-ABD-05-evidence.png"
"ORI-995","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-995 - CT-ABD-06 [R228]: RG_BSN_ABAND_VALID_01 - Etat post-abandon : irreversibilite et actions restantes (Consulter seul)","passed","passed","17751","0","","CT-ABD-06-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-01 [R230]: RG_BSN_QUAL_01 / CA-01 - Rendu dynamique du JSON en modale stepper (ouverture besoin 'A qualifier')","passed","passed","1934","0","","CT-RND-01-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-02 [R231]: Types de widgets supportes et mapping Design System Orion","passed","passed","18410","0","","CT-RND-02-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-03 [R232]: RG_BSN_QUAL_04 / CA-02 - Navigation entre etapes (Precedent/Suivant/stepper) et indicateur de completude","passed","passed","2719","0","","CT-RND-03-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-04 [R233]: RG_BSN_QUAL_02 / CA-03 - Champs conditionnels (affichage/masquage + reinitialisation)","passed","passed","14880","0","","CT-RND-04-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-05 [R234]: RG_BSN_QUAL_03/07 - Validation des champs et completude d'etape","passed","passed","1910","0","","CT-RND-05-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-06 [R235]: RG_BSN_QUAL_06/07 / CA-04 - Enregistrement partiel (statut 'Qualification en cours')","passed","passed","18091","0","","CT-RND-06-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-07 [R236]: RG_BSN_QUAL_06/07 / CA-06 - Qualification complete (statut 'Qualifie' + fermeture + refresh)","passed","passed","1966","0","","CT-RND-07-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-08 [R237]: RG_BSN_QUAL_05/09 / CA-05/CA-08 - Versionning : conservation de la version du JSON","passed","passed","1924","0","","CT-RND-08-evidence.png"
"ORI-1068","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1068 - CT-RND-09 [R238]: CA-07 - Fermeture de la modale sans enregistrement (dialogue de confirmation)","passed","passed","18115","0","","CT-RND-09-evidence.png"
"ORI-452","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-452 - CT-DUR-01 [R240]: RG_CTR_INT_01 / Scenario 1 - Duree de realisation trop longue : notification generee","passed","passed","1985","0","","CT-DUR-01-evidence.png"
"ORI-452","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-452 - CT-DUR-02 [R241]: RG_CTR_INT_01 / Scenario 2 - Duree de realisation trop courte : notification generee","passed","passed","1832","0","","CT-DUR-02-evidence.png"
"ORI-452","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-452 - CT-DUR-03 [R242]: RG_CTR_INT_01 / Scenario 3 - Duree de realisation conforme : aucune notification","passed","passed","1889","0","","CT-DUR-03-evidence.png"
"ORI-452","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-452 - CT-DUR-04 [R243]: RG_CTR_INT_01 - Bornes exactes du seuil (planifiee +/- seuil) : conforme (non strict)","passed","passed","1845","0","","CT-DUR-04-evidence.png"
"ORI-452","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-452 - CT-DUR-05 [R244]: RG_CTR_INT_01 - Seuil differencie par famille de produits (table DMN)","passed","passed","1889","0","","CT-DUR-05-evidence.png"
"ORI-452","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-452 - CT-DUR-06 [R245]: RG_CTR_INT_02 - Contenu et attributs de la notification creee (DMN criteres + statut)","passed","passed","1880","0","","CT-DUR-06-evidence.png"
"ORI-688","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-688 - CT-PTG-01 [R247]: RG_PLA_HRD_01 - Presence des 2 icones (debut et fin) sur la carte d'intervention","passed","passed","1831","0","","CT-PTG-01-evidence.png"
"ORI-688","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-688 - CT-PTG-02 [R248]: RG_PLA_HRD_01 - Icone selon le type de pointage (Aucun pointage / Scan QR / Manuel / Force)","passed","passed","1909","0","","CT-PTG-02-evidence.png"
"ORI-688","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-688 - CT-PTG-03 [R249]: RG_PLAI_BAI_01 - Priorite des pointages : force > declare > planifie (icone et horodate)","passed","passed","1892","0","","CT-PTG-03-evidence.png"
"ORI-688","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-688 - CT-PTG-04 [R250]: RG_PLA_TLP_01 - Infobulle au survol : type des pointages par intervenant","passed","passed","1837","0","","CT-PTG-04-evidence.png"
"ORI-688","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-688 - CT-PTG-05 [R251]: RG_PLA_HRD_01 - Affichage identique de l'etat des pointages dans la vue 'Clients'","passed","passed","1886","0","","CT-PTG-05-evidence.png"
"ORI-688","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-688 - CT-PTG-06 [R252]: Mise a jour de l'etat des pointages a la reception/forcage d'un pointage","passed","passed","1865","0","","CT-PTG-06-evidence.png"
"ORI-728","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-728 - CT-DIS-01 [R254]: RG_CRT_SIN_07/08 / Scenario 7 - Intervenant disponible : serie et interventions creees (Pourvue)","passed","passed","1882","0","","CT-DIS-01-evidence.png"
"ORI-728","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-728 - CT-DIS-02 [R255]: RG_CRT_SIN_07/09 / Scenario 17 - Intervenant indisponible pour la serie : creation bloquee + notification","passed","passed","1896","0","","CT-DIS-02-evidence.png"
"ORI-728","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-728 - CT-DIS-03 [R256]: RG_CRT_SIN_08 / Scenario 18 - Disponible pour la serie mais indisponible pour une occurrence (Non pourvue)","passed","passed","1838","0","","CT-DIS-03-evidence.png"
"ORI-728","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-728 - CT-DIS-04 [R257]: RG_CRT_SIN_08 - Exclusion des elements au statut 'Annule' du controle de disponibilite","passed","passed","1881","0","","CT-DIS-04-evidence.png"
"ORI-728","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-728 - CT-DIS-05 [R258]: Scenarios 8/9 - Message sans intervenant (listeIdsIntervenants vide) : verification sautee","passed","passed","1879","0","","CT-DIS-05-evidence.png"
"ORI-728","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-728 - CT-DIS-06 [R259]: RG_CRT_SIN_07 - Perimetre de la verification serie : recurrents pris en compte, ponctuels ignores","passed","passed","1846","0","","CT-DIS-06-evidence.png"
"ORI-728","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-728 - CT-DIS-07 [R260]: RG_MOD_SIN_07/08 - Verification de disponibilite lors de la MODIFICATION d'une serie (miroir creation)","passed","passed","1856","0","","CT-DIS-07-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-01 [R262]: RG_CRT_SIN_01 / Scenarios 11-12 - Message non conforme (champ manquant ou incoherence) : notification d'erreur","passed","passed","1888","0","","CT-ERR-01-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-02 [R263]: Scenario 16 - Agence inconnue : notification d'erreur","passed","passed","1861","0","","CT-ERR-02-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-03 [R264]: Scenarios 14/15 - Client inconnu et intervenant inconnu : notification d'erreur","passed","passed","1898","0","","CT-ERR-03-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-04 [R265]: Scenario 17 - Intervenant indisponible pour la serie : notification d'erreur","passed","passed","1873","0","","CT-ERR-04-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-05 [R266]: Scenario 13 - Serie d'interventions deja existante : notification d'erreur","passed","passed","1902","0","","CT-ERR-05-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-06 [R267]: RG_CRT_SIN_09 - Contenu de la notification creee et attributs issus de la DMN","passed","passed","1906","0","","CT-ERR-06-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-07 [R268]: Notification des erreurs lors de la MODIFICATION d'une serie (miroir creation)","passed","passed","1898","0","","CT-ERR-07-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-01 [R270]: RG_CRT_SIN_01 / Scenarios 11-12 - Message non conforme (champ manquant ou incoherence) : notification d'erreur","passed","passed","1895","0","","CT-ERR-01-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-02 [R271]: Scenario 16 - Agence inconnue : notification d'erreur","passed","passed","1920","0","","CT-ERR-02-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-03 [R272]: Scenarios 14/15 - Client inconnu et intervenant inconnu : notification d'erreur","passed","passed","1900","0","","CT-ERR-03-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-04 [R273]: Scenario 17 - Intervenant indisponible pour la serie : notification d'erreur","passed","passed","1863","0","","CT-ERR-04-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-05 [R274]: Scenario 13 - Serie d'interventions deja existante : notification d'erreur","passed","passed","1852","0","","CT-ERR-05-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-06 [R275]: RG_CRT_SIN_09 - Contenu de la notification creee et attributs issus de la DMN","passed","passed","1899","0","","CT-ERR-06-evidence.png"
"ORI-750","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-750 - CT-ERR-07 [R276]: Notification des erreurs lors de la MODIFICATION d'une serie (miroir creation)","passed","passed","1881","0","","CT-ERR-07-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-01 [R278]: RG_PAP_NAV_01 / CA_PAP_NAV_01 - Clic fleche/carte : navigation vers la sous-page de detail (3B)","passed","passed","3154","0","","CT-AF-01-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-02 [R279]: RG_PAP_NAV_02 / CA_PAP_NAV_02/03 - Fil d'Ariane et retour a la liste","passed","passed","1931","0","","CT-AF-02-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-03 [R280]: RG_PAP_HER_01/02 - Bandeau 'Herite du CDA' et champs en lecture seule","passed","passed","3161","0","","CT-AF-03-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-04 [R281]: RG_PAP_PEC_01 / CA_PAP_PEC_01/02 - Calcul bidirectionnel taux PEC <-> montant PEC","passed","passed","40862","0","","CT-AF-04-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-05 [R282]: RG_PAP_TYP_01/VOL_01/PLAF_01 - Typologies d'heures, volume alloue et plafond","passed","passed","32694","0","","CT-AF-05-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-06 [R283]: RG_PAP_NAV_03 / CA_PAP_NAV_04 - Validation de la sous-page : sauvegarde, badge 'Personnalise' et retour liste","passed","passed","13912","0","","CT-AF-06-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-07 [R284]: RG_PAP_NAV_04 / CA_PAP_NAV_05/06 - Sortie sans validation apres modifications : modale de confirmation","passed","passed","17155","0","","CT-AF-07-evidence.png"
"ORI-790","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-790 - CT-AF-08 [R285]: RG_PAP_ABC/FORF/ABO/TRJ - Affichage conditionnel du detail selon le format de facturation","passed","passed","3182","0","","CT-AF-08-evidence.png"
